2024-01-01 4:52,OrcaJoe+2556,cringelordirl+3838,Wady32+5085,ZachB+8726,Vagabond (Harrier),Underground Duchy,Corvid Conspiracy,Eyrie Dynasties,Marquise de Cat,22,22,14,30,0,0,0,1,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1190071894678970388/1191241574949081119
2024-01-01 8:33,Killerstorm17+3440,ThoseTeeff+4061,OrcaJoe+2556,yourwhiteshadow+2970,Vagabond (Ronin),Corvid Conspiracy,Vagabond (Tinker),Eyrie Dynasties,Lizard Cult,27,22,30,19,0,0,1,0,Mountain,E&P,Random,Async,https://discordapp.com/channels/476234833572397056/1188676375041822730/1191297389584203876
2024-01-01 9:28,Peppy+6321,ZachB+8726,MylesMoose+6850,inthisdancery+6901,Woodland Alliance,Riverfolk Company,Eyrie Dynasties,Lizard Cult,Underground Duchy,30,15,19,17,1,0,0,0,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1189650256355414029/1191310320640200704
2024-01-01 15:05,pwarren8590+4047,Yeuri+6861,Youdge+8117,Gregoola+1424,Vagabond (Scoundrel),Eyrie Dynasties,Corvid Conspiracy,Underground Duchy,Marquise de Cat,30,18,27,24,1,0,0,0,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1186028979803660511
2024-01-01 18:12,Killerstorm17+3440,Excitedteapot+2857,Boromir+6627,Wady32+5085,Riverfolk Company,Marquise de Cat,Woodland Alliance,Underground Duchy,Lizard Cult,24,30,19,23,0,1,0,0,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1191418553354682458
2024-01-01 20:28,cringelordirl+3838,Bitto+0476,yourwhiteshadow+2970,OrcaJoe+2556,Corvid Conspiracy,Marquise de Cat,Underground Duchy,Vagabond (Tinker),Woodland Alliance,23,26,24,30,0,0,0,1,Winter,E&P,,Async,https://discordapp.com/channels/476234833572397056/1190479749542334524/1191477426824421516
2024-01-02 2:14,SaltShaker+5333,pivert+1302,Talleyrand19+7210,RedSamurai+6981,Vagabond (Harrier),Eyrie Dynasties,Lizard Cult,Underground Duchy,Vagabond (Ronin),20,30,6,13,0,1,0,0,Lake,E&P,,Live,
2024-01-02 2:52,Olivoil+3244,AlexP+2435,Fearteiler+8050,Ctfox+5431,Underground Duchy,Vagabond (Adventurer),Eyrie Dynasties,Riverfolk Company,Lizard Cult,7,30,2,7,0,1,0,0,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1189640430439112715
2024-01-02 4:30,Killerstorm17+3440,Ctfox+5431,DarthPuniceus+9605,Venlyr+2632,Vagabond (Arbiter),Eyrie Dynasties,Lizard Cult,Corvid Conspiracy,Marquise de Cat,28,30,15,27,0,1,0,0,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1189566273923846236
2024-01-02 6:59,TheRoundabout+9864,Killerstorm17+3440,JaeSea+0843,inthisdancery+6901,Vagabond (Tinker),Corvid Conspiracy,Eyrie Dynasties,Lizard Cult,Marquise de Cat,26,30,26,25,0,1,0,0,Winter,E&P,,Live,https://discord.com/channels/476234833572397056/1191588592800239726
2024-01-02 13:14,InvisibleHand+9215,Killerstorm17+3440,Ptitmxz+6986,Prongs+9287,Vagabond (Vagrant),Corvid Conspiracy,Eyrie Dynasties,Lizard Cult,Marquise de Cat,32,15,19,22,1,0,0,0,Winter,E&P,,Async,https://discord.com/channels/476234833572397056/1188393211694157889
2024-01-02 16:00,Killerstorm17+3440,Pocto+3656,Excitedteapot+2857,Fearteiler+8050,Lizard Cult,Eyrie Dynasties,Underground Duchy,Corvid Conspiracy,Vagabond (Ronin),26,30,16,19,0,1,0,0,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1184568101833027678
2024-01-02 17:06,ThoseTeeff+4061,Yragael+5413,NadtyLite+7330,Fearteiler+8050,Vagabond (Ranger),Lizard Cult,Eyrie Dynasties,Woodland Alliance,Marquise de Cat,17,14,30,21,0,0,1,0,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1188975078906527874
2024-01-02 21:13,loopyloo77+9867,sandbox+7806,Tad604+8004,Guynamedjohnny+6759,Marquise de Cat,Vagabond (Adventurer),Eyrie Dynasties,Underground Duchy,Lizard Cult,23,31,21,20,0,1,0,0,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1189240492525891735/1191851150861942844
2024-01-02 21:32,Killerstorm17+3440,Venlyr+2632,Wubba+9310,Fearteiler+8050,Vagabond (Arbiter),Underground Duchy,Eyrie Dynasties,Woodland Alliance,,Coalition w/Woodland Alliance,23,27,32,0.5,0,0,0.5,Lake,E&P,,Async,https://discord.com/channels/476234833572397056/1188816612640444518
2024-01-02 21:33,Killerstorm17+3440,Talleyrand19+7210,Guynamedjohnny+6759,FeyofFlowers+3789,Vagabond (Scoundrel),Lizard Cult,Eyrie Dynasties,Vagabond (Adventurer),Corvid Conspiracy,30,24,24,27,1,0,0,0,Autumn,Base,Random,Live,https://discord.com/channels/476234833572397056/1191831480368910476
2024-01-02 22:39,Wubba+9310,MkJester+1373,cringelordirl+3838,NadtyLite+7330,Marquise de Cat,Corvid Conspiracy,Riverfolk Company,Eyrie Dynasties,Lizard Cult,22,30,22,15,0,1,0,0,Mountain,E&P,Random,Async,https://discord.com/channels/476234833572397056/1190045629632749749
2024-01-03 3:59,Venlyr+2632,Boromir+6627,Prongs+9287,Youdge+8117,Vagabond (Vagrant),Woodland Alliance,Eyrie Dynasties,Corvid Conspiracy,Lizard Cult,18,11,30,22,0,0,1,0,Mountain,E&P,,Async,https://discord.com/channels/476234833572397056/1190266803981647955
2024-01-03 5:48,TheRoundabout+9864,Poarity+7507,inthisdancery+6901,Prongs+9287,Underground Duchy,Vagabond (Adventurer),Eyrie Dynasties,Woodland Alliance,Corvid Conspiracy,22,18,24,31,0,0,0,1,Autumn,E&P,,Live,https://discord.com/channels/476234833572397056/1191955326895915079
2024-01-03 11:37,Killerstorm17+3440,SaltShaker+5333,Peppy+6321,t1mothy+7215,Vagabond (Ronin),Riverfolk Company,Eyrie Dynasties,Vagabond (Vagrant),Lizard Cult,33,14,19,20,1,0,0,0,Lake,E&P,Random,Async,https://discord.com/channels/476234833572397056/1192034064014770276
2024-01-03 15:33,Nolano+8284,Killerstorm17+3440,Bapgo+7254,SaltShaker+5333,Corvid Conspiracy,Woodland Alliance,Marquise de Cat,Vagabond (Tinker),Vagabond (Scoundrel),23,19,30,16,0,0,1,0,Winter,E&P,,Live,https://discord.com/channels/476234833572397056/1192096216452964352
2024-01-03 15:54,Frick+3715,Tad604+8004,Breadstick+9988,Plush2+8334,Vagabond (Ranger),Woodland Alliance,Underground Duchy,Riverfolk Company,Marquise de Cat,15,30,27,14,0,1,0,0,Autumn,E&P,,Async,https://discord.com/channels/476234833572397056/1190844203245252750/1192133482550415370
